PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
37815,21,Female,Other,Sports,11.69,0,Easy,7,99.7,17,12,Medium
37816,48,Male,Europe,Action,26.43,0,Medium,7,72.5,33,16,Medium
37817,47,Male,Other,RPG,17.07,1,Easy,10,96.0,25,19,Medium
37818,31,Male,USA,Sports,11.16,1,Easy,5,86.2,8,13,Medium
37819,26,Female,Asia,Action,25.63,1,Medium,12,139.7,40,27,Medium
37820,37,Male,Europe,Action,32.93,1,Hard,13,84.7,78,34,High
37821,38,Male,Other,Action,16.02,0,Easy,9,105.1,11,18,Medium
37822,41,Male,USA,RPG,20.11,1,Easy,12,101.0,21,26,Medium
37823,46,Male,USA,Action,22.89,1,Hard,10,83.4,72,24,Medium
37824,44,Male,Europe,Action,14.51,1,Medium,5,147.2,34,3,Low
37825,20,Female,Europe,Action,15.66,0,Medium,6,130.7,37,8,Medium
37826,40,Female,Other,Strategy,27.36,1,Medium,14,113.2,41,34,High
37827,49,Female,Asia,Sports,47.69,1,Hard,13,157.7,74,36,High
37828,27,Male,USA,Action,25.25,0,Medium,17,81.9,46,26,Medium
37829,37,Male,USA,Action,25.46,0,Medium,13,120.6,42,27,Medium
37830,24,Male,Europe,Sports,42.94,1,Hard,22,70.7,78,41,High
37831,35,Female,USA,Action,17.53,0,Easy,8,70.2,14,12,Low
37832,44,Female,Europe,RPG,29.85,1,Medium,13,78.1,44,29,Medium
37833,44,Male,Asia,Action,39.58,1,Hard,15,123.2,65,45,High
37834,42,Female,Europe,Action,16.76,0,Easy,9,91.6,24,25,Medium
37835,32,Female,Asia,Strategy,6.76,0,Easy,4,102.6,27,7,Low
37836,20,Male,Other,Strategy,29.01,0,Hard,14,105.7,60,26,High
37837,28,Female,Europe,RPG,23.19,0,Medium,12,98.8,38,21,High
37838,30,Male,Other,Sports,23.86,1,Medium,13,97.4,53,25,High
37839,30,Female,Asia,RPG,28.09,1,Medium,16,122.5,32,27,High
37840,33,Female,USA,Sports,24.14,1,Easy,10,123.9,19,25,Medium
37841,17,Female,Other,Action,17.71,1,Medium,8,79.3,35,21,Medium
37842,38,Male,Europe,Strategy,24.19,0,Easy,14,132.9,23,28,Medium
37843,28,Female,Europe,RPG,18.23,1,Medium,15,84.8,33,15,High
37844,19,Male,Other,RPG,20.63,0,Medium,11,88.6,38,17,Medium
37845,40,Female,Other,Strategy,24.91,1,Medium,14,121.8,35,21,Medium
37846,26,Male,Other,Sports,22.12,1,Medium,7,74.2,47,25,Medium
37847,27,Male,Europe,Action,31.79,1,Medium,14,100.5,57,28,Medium
37848,28,Male,Other,Sports,13.52,0,Easy,4,100.2,27,18,Low
37849,24,Female,Other,Strategy,16.77,0,Easy,9,149.1,28,5,High
37850,21,Male,Asia,Action,15.94,0,Easy,7,102.6,18,28,Medium
37851,25,Female,Other,Sports,20.69,0,Medium,14,102.7,43,17,Medium
37852,38,Male,Other,Action,16.48,0,Medium,6,85.8,35,12,Low
37853,30,Male,Europe,Strategy,12.43,1,Medium,11,121.9,31,25,Medium
37854,38,Male,Europe,Action,30.26,1,Hard,10,118.5,65,34,Medium
37855,49,Male,USA,RPG,30.8,0,Hard,9,109.8,67,36,Medium
37856,31,Female,Europe,Strategy,21.59,1,Medium,7,119.3,46,22,Medium
37857,47,Female,Europe,RPG,14.1,0,Medium,5,93.7,48,18,Medium
37858,20,Male,Europe,Action,27.17,1,Medium,13,106.3,54,29,Medium
37859,32,Female,Europe,Sports,31.51,1,Medium,9,123.2,58,28,High
37860,37,Female,Other,Action,46.25,0,Hard,16,101.7,78,42,High
37861,33,Male,USA,Strategy,44.08,0,Hard,17,108.1,70,53,High
37862,43,Female,Europe,Strategy,15.14,1,Medium,4,119.5,31,20,Medium
37863,28,Female,Other,Action,14.75,0,Easy,5,100.5,28,8,Medium
37864,16,Male,Europe,Sports,14.16,0,Easy,10,128.0,23,20,Medium
37865,34,Female,USA,Strategy,16.2,0,Easy,9,117.6,29,11,Medium
37866,49,Male,Asia,Action,8.5,0,Easy,5,59.2,24,17,Low
37867,19,Female,Asia,Sports,31.8,0,Medium,13,98.3,44,30,High
37868,18,Male,USA,RPG,8.87,0,Medium,7,93.1,32,16,Medium
37869,25,Female,Other,Strategy,16.44,0,Medium,9,87.9,30,20,Medium
37870,43,Female,Other,RPG,19.28,0,Medium,8,97.6,38,20,Medium
37871,49,Female,USA,Strategy,6.89,0,Easy,3,115.3,13,0,Low
37872,34,Female,Asia,RPG,13.83,0,Medium,11,143.7,36,16,Medium
37873,18,Female,Europe,Action,26.75,0,Medium,9,143.2,49,31,Medium
37874,38,Male,Asia,Sports,22.53,1,Medium,4,107.6,47,31,Medium
37875,32,Female,Europe,Action,28.71,0,Medium,16,110.6,52,28,Medium
37876,22,Male,USA,Action,26.26,1,Hard,10,134.3,73,28,High
37877,41,Male,USA,Action,17.9,1,Easy,10,128.6,24,11,Medium
37878,33,Female,USA,Strategy,0.0,0,Easy,1,108.4,8,3,
37879,21,Male,Asia,RPG,17.51,0,Easy,23,97.3,22,16,High
37880,46,Female,USA,Strategy,20.4,0,Medium,6,97.4,40,17,Medium
37881,44,Female,Asia,Strategy,29.14,1,Medium,16,120.5,48,23,Medium
37882,24,Female,Other,Sports,21.94,0,Medium,15,123.4,50,20,High
37883,32,Female,Europe,Action,6.76,1,Easy,4,107.1,6,16,Low
37884,27,Male,Europe,Strategy,13.72,1,Medium,11,109.5,30,15,Medium
37885,39,Female,Europe,RPG,36.7,1,Medium,13,103.9,54,36,High
37886,25,Female,USA,Strategy,13.87,0,Easy,9,95.5,13,9,Medium
37887,45,Female,Europe,Sports,33.21,0,Medium,20,101.5,39,29,High
37888,44,Male,USA,Sports,11.28,0,Easy,6,105.1,1,12,Low
37889,25,Male,Asia,RPG,21.87,1,Medium,11,96.6,46,16,Medium
37890,43,Male,USA,Sports,12.3,1,Easy,6,94.6,12,7,Low
37891,33,Male,Europe,Action,17.38,1,Hard,12,116.4,62,21,High
37892,32,Female,USA,Action,19.45,1,Medium,7,50.5,36,6,Medium
37893,26,Male,USA,Sports,36.05,1,Medium,15,179.4,54,47,High
37894,16,Male,Asia,Strategy,32.05,0,Medium,20,117.6,43,38,High
37895,32,Male,USA,Sports,16.5,0,Medium,7,79.5,42,6,Medium
37896,24,Male,Europe,RPG,19.75,1,Medium,21,104.7,40,23,High
37897,43,Female,USA,Action,14.88,1,Easy,7,106.8,18,15,Medium
37898,48,Female,Other,Action,24.69,1,Medium,12,147.9,47,28,Medium
37899,18,Male,USA,Strategy,28.0,0,Medium,8,91.6,42,31,Medium
37900,23,Male,Other,RPG,13.6,0,Easy,3,62.9,20,6,Medium
37901,21,Female,Europe,Action,14.18,1,Easy,12,108.6,27,10,High
37902,21,Female,Other,Action,16.62,1,Medium,7,99.4,36,12,Medium
37903,44,Female,Other,RPG,15.27,0,Easy,9,89.6,26,22,Medium
37904,27,Female,Other,Strategy,17.82,1,Medium,10,122.8,41,12,Medium
37905,24,Male,Other,Sports,17.56,0,Medium,14,102.5,35,18,High
37906,34,Male,Other,Strategy,16.96,0,Medium,9,96.3,39,21,Medium
37907,32,Female,USA,Action,14.87,0,Medium,10,117.0,38,17,Medium
37908,47,Male,Asia,Action,15.49,1,Easy,10,101.2,29,11,Medium
37909,29,Male,Other,Strategy,9.59,1,Easy,5,93.2,12,12,Medium
37910,31,Male,Europe,Strategy,32.63,0,Hard,12,81.1,61,37,Medium
37911,36,Female,Europe,Action,15.77,0,Easy,4,119.0,6,20,Low
37912,27,Female,USA,RPG,10.76,0,Easy,9,111.8,22,8,Medium
37913,39,Female,Asia,RPG,17.41,1,Medium,13,105.8,31,14,Medium
37914,49,Female,Asia,Sports,10.04,1,Easy,6,121.9,27,13,Medium
37915,23,Male,Other,Action,17.92,0,Easy,8,73.6,22,20,Medium
37916,36,Female,Europe,Action,18.98,1,Medium,13,130.0,37,21,Medium
37917,23,Female,Europe,Sports,13.13,0,Medium,5,107.3,35,9,Medium
37918,43,Male,USA,Action,23.45,0,Medium,11,100.6,42,29,Medium
37919,31,Female,Other,Action,22.41,1,Medium,11,123.3,53,27,Medium
37920,25,Male,Europe,Strategy,32.57,0,Hard,12,136.0,74,22,Medium
37921,30,Female,Other,RPG,16.88,0,Easy,5,93.8,29,23,Medium
37922,19,Male,Asia,RPG,14.48,0,Medium,6,92.1,33,18,Medium
37923,41,Male,Other,RPG,20.43,1,Medium,20,99.7,32,26,High
37924,30,Male,Other,Sports,14.95,0,Easy,5,93.9,23,20,Medium
37925,47,Male,USA,Strategy,12.06,0,Easy,8,86.8,21,16,Medium
37926,19,Female,USA,Action,4.41,0,Easy,1,131.1,17,0,Low
37927,24,Male,Asia,RPG,36.0,1,Hard,16,120.5,61,39,High
37928,43,Male,Asia,RPG,22.6,0,Easy,16,132.1,26,25,High
37929,24,Female,Other,Strategy,19.75,1,Easy,14,83.7,28,26,Medium
37930,17,Male,Europe,Action,27.31,0,Medium,9,137.0,57,30,Medium
37931,18,Male,Other,Sports,28.3,0,Medium,10,94.5,46,25,Medium
37932,20,Female,Asia,Action,6.86,0,Easy,4,120.3,24,5,Low
37933,25,Female,USA,Sports,23.45,0,Hard,14,110.9,63,27,Medium
37934,43,Female,USA,Sports,33.29,1,Medium,18,108.4,55,32,High
37935,30,Male,Asia,Action,20.03,1,Medium,8,127.8,41,20,Medium
37936,29,Male,Other,Sports,21.7,1,Medium,3,116.0,31,13,Medium
37937,38,Female,Europe,RPG,7.38,0,Easy,5,126.0,6,5,Low
37938,28,Female,USA,Strategy,11.84,0,Easy,2,90.0,1,19,Low
37939,31,Female,Other,RPG,16.07,0,Easy,9,101.6,25,25,Medium
37940,45,Male,Europe,Sports,31.04,1,Medium,11,90.9,33,32,High
37941,23,Male,Asia,Sports,18.64,0,Easy,8,96.1,22,17,Medium
37942,32,Female,Other,Strategy,23.59,0,Medium,8,100.2,55,29,Medium
37943,45,Male,Europe,Strategy,27.22,1,Medium,11,121.7,51,27,Medium
37944,32,Male,Other,RPG,24.89,0,Medium,8,100.7,53,22,Medium
37945,16,Male,USA,Strategy,34.18,0,Medium,12,124.5,58,46,Medium
37946,39,Female,Asia,Strategy,9.08,0,Easy,6,101.8,6,16,Low
37947,40,Female,USA,Sports,23.89,0,Easy,12,129.1,25,28,Medium
37948,17,Male,USA,Strategy,24.39,1,Medium,8,110.2,44,19,Medium
37949,40,Female,Other,Sports,8.73,0,Easy,3,78.9,23,5,Low
37950,29,Male,Asia,Action,15.35,0,Medium,3,102.5,37,15,Low
37951,48,Male,Other,Action,23.48,0,Easy,6,141.2,21,26,Medium
37952,32,Female,Europe,Action,11.78,0,Easy,17,128.9,24,9,High
37953,46,Female,Asia,Sports,12.49,0,Easy,4,86.8,15,8,Low
37954,25,Female,USA,Action,31.06,1,Medium,16,112.7,59,37,High
37955,21,Male,USA,RPG,18.6,0,Medium,13,89.4,44,31,Medium
37956,40,Female,USA,Sports,25.62,0,Easy,13,103.8,29,19,High
37957,45,Male,Other,RPG,20.56,0,Medium,9,126.8,39,17,Medium
37958,49,Male,Other,Sports,16.43,1,Easy,15,77.3,25,21,Medium
37959,33,Male,Other,RPG,48.99,1,Hard,18,101.2,81,52,High
37960,39,Male,Asia,Action,19.85,1,Medium,11,77.9,31,18,Medium
37961,42,Male,Asia,RPG,9.14,0,Easy,3,75.0,12,5,Low
37962,42,Female,Asia,Action,45.99,1,Hard,16,100.7,66,40,High
37963,36,Male,Asia,Sports,17.06,0,Easy,18,104.0,21,17,Medium
37964,34,Male,Europe,Action,18.4,0,Easy,11,114.4,26,20,Medium
37965,38,Female,USA,Strategy,35.67,1,Medium,22,112.5,57,40,High
37966,30,Male,Other,Strategy,31.54,0,Hard,17,125.9,72,26,High
37967,17,Female,Other,Action,23.11,1,Medium,11,104.4,31,24,Medium
37968,35,Male,Europe,Strategy,13.55,0,Easy,7,101.7,19,18,Low
37969,43,Female,USA,Strategy,15.88,1,Medium,13,95.7,30,13,Medium
37970,30,Female,USA,Strategy,16.97,1,Easy,16,73.6,25,25,Medium
37971,31,Female,Europe,Strategy,32.2,1,Medium,10,82.2,32,36,Medium
37972,48,Female,Asia,RPG,24.29,0,Medium,6,83.0,44,19,Medium
37973,27,Female,USA,Strategy,16.32,0,Easy,11,107.4,21,25,Medium
37974,35,Male,Asia,Sports,22.76,1,Medium,16,127.0,43,19,High
37975,44,Female,Europe,Action,25.0,1,Medium,12,117.4,54,30,Medium
37976,18,Female,Other,Sports,17.09,0,Medium,8,80.0,33,14,Medium
37977,20,Female,Other,Strategy,8.97,1,Easy,8,128.9,20,16,Medium
37978,17,Male,Other,Sports,20.7,0,Easy,9,114.0,14,25,Medium
37979,38,Female,Other,Strategy,8.75,0,Easy,8,91.1,18,17,Medium
37980,41,Male,USA,RPG,9.39,0,Easy,6,80.3,13,13,Low
37981,41,Male,Asia,RPG,22.31,1,Medium,6,86.1,36,25,Medium
37982,22,Female,Other,RPG,21.46,0,Easy,10,118.4,29,28,Medium
37983,25,Male,Other,Strategy,13.36,0,Easy,4,109.1,19,17,High
37984,20,Male,Other,Action,13.15,1,Easy,11,68.6,14,16,Medium
37985,27,Male,Europe,RPG,19.53,1,Medium,10,80.7,39,23,Medium
37986,47,Male,USA,Strategy,40.89,1,Hard,14,121.2,76,34,High
37987,46,Male,Europe,Strategy,18.41,0,Medium,10,104.8,46,17,Medium
37988,37,Female,Asia,Sports,21.42,1,Medium,8,115.7,34,20,Medium
37989,32,Male,Other,Strategy,29.54,1,Medium,16,108.4,49,28,High
37990,35,Male,USA,Sports,10.9,0,Easy,5,129.3,12,20,Low
37991,35,Male,USA,RPG,26.63,0,Medium,20,112.5,42,33,High
37992,23,Male,USA,Sports,17.02,0,Medium,10,86.9,35,22,Medium
37993,49,Male,Europe,Strategy,13.04,0,Easy,13,64.1,28,14,Medium
37994,38,Female,Europe,Sports,15.34,1,Easy,16,112.4,28,23,Medium
37995,43,Male,Europe,RPG,20.06,1,Easy,11,55.0,29,22,Medium
37996,28,Male,Europe,Strategy,12.09,0,Easy,4,106.0,15,15,Low
37997,44,Male,Asia,Action,11.09,0,Medium,6,94.1,33,8,Medium
37998,23,Female,Other,Action,18.65,0,Medium,8,71.9,46,17,Medium
37999,26,Female,Other,Strategy,11.39,0,Easy,6,79.5,24,11,Medium
38000,33,Female,Europe,RPG,21.73,0,Easy,9,95.9,27,25,Medium
38001,40,Male,Europe,Strategy,14.44,0,Easy,5,111.2,24,5,Medium
38002,37,Male,Europe,Action,12.15,1,Easy,10,82.0,21,8,Low
38003,44,Male,Asia,Strategy,5.3,0,Easy,4,120.6,20,12,Low
38004,36,Male,Asia,Sports,26.6,0,Medium,18,127.7,57,27,High
38005,22,Male,USA,Sports,15.81,1,Easy,11,158.4,13,21,Medium
38006,27,Male,Other,RPG,10.38,1,Easy,9,135.9,6,17,Medium
38007,39,Male,Europe,RPG,12.35,0,Medium,7,132.7,36,13,Low
38008,47,Male,USA,RPG,16.63,0,Medium,7,95.1,48,25,Medium
38009,42,Male,Other,RPG,6.48,0,Easy,3,132.5,9,8,Low
38010,47,Male,USA,Sports,14.74,0,Easy,7,133.9,16,19,Medium
38011,47,Male,Asia,Action,25.94,0,Medium,13,108.2,58,30,Medium
38012,47,Female,Asia,RPG,11.9,1,Medium,10,114.0,30,16,Medium
38013,41,Female,USA,RPG,23.44,1,Medium,8,95.3,39,24,Medium
38014,26,Female,USA,Action,29.99,0,Medium,18,110.9,41,31,High
38015,33,Female,Other,RPG,24.58,1,Medium,13,106.1,54,28,Medium
38016,20,Male,Europe,Action,31.46,0,Easy,7,145.0,28,28,Medium
38017,31,Female,Other,RPG,22.98,1,Hard,14,92.7,66,20,High
38018,26,Female,Other,RPG,16.77,0,Easy,11,141.2,22,14,High
38019,26,Female,Asia,RPG,11.35,1,Easy,7,99.6,28,12,Medium
38020,38,Female,Asia,Sports,18.16,1,Medium,6,87.1,43,18,Low
38021,49,Female,USA,Sports,22.35,1,Easy,9,85.6,26,25,Medium
38022,32,Male,Asia,Sports,16.13,0,Medium,7,73.5,35,19,Medium
38023,25,Female,Other,RPG,29.94,1,Medium,14,120.8,58,30,High
38024,33,Female,USA,Sports,33.42,1,Medium,15,125.6,57,37,Medium
38025,23,Male,USA,Sports,27.36,1,Easy,10,122.1,28,22,Medium
38026,41,Female,Asia,Sports,9.46,0,Easy,11,132.1,15,10,Medium
38027,18,Male,Europe,Strategy,12.19,1,Easy,7,114.8,4,20,Low
38028,39,Male,Asia,Sports,39.6,1,Medium,9,113.2,59,33,High
38029,18,Male,USA,Strategy,23.78,1,Medium,14,96.8,42,25,Medium
38030,17,Male,USA,Sports,6.19,0,Easy,5,89.7,15,3,Low
38031,32,Female,Europe,RPG,10.1,0,Easy,3,89.6,26,1,Low
38032,24,Female,Other,RPG,11.56,0,Easy,5,102.6,12,8,Low
38033,37,Male,USA,RPG,13.18,1,Easy,8,119.9,1,21,Medium
38034,46,Female,Europe,Strategy,0.0,0,Easy,1,102.3,3,0,
38035,49,Male,Other,RPG,12.64,1,Easy,4,63.4,27,13,Low
38036,39,Female,Asia,Action,21.5,1,Medium,11,99.5,43,25,Medium
38037,24,Female,Europe,Sports,22.18,0,Medium,10,85.3,57,22,Medium
38038,17,Male,Other,Strategy,7.1,0,Easy,4,89.9,10,8,Low
38039,36,Female,USA,Strategy,16.73,0,Medium,3,107.8,35,9,Medium
38040,49,Male,USA,Strategy,15.19,0,Medium,8,83.6,33,19,Medium
38041,42,Male,Europe,RPG,29.89,1,Hard,13,110.3,61,22,High
38042,22,Female,Asia,Action,36.37,0,Medium,10,102.8,59,38,Medium
38043,37,Female,Europe,Strategy,27.27,1,Hard,14,110.5,61,30,Medium
38044,19,Male,USA,Sports,30.58,0,Medium,7,101.3,56,25,Medium
38045,29,Male,Other,Sports,4.35,0,Easy,4,64.7,17,8,Low
38046,49,Female,Asia,Action,27.2,1,Medium,18,63.7,48,37,High
38047,38,Female,Other,Sports,30.36,0,Medium,15,97.0,46,40,High
38048,40,Female,Europe,Action,15.45,1,Medium,7,96.1,30,9,Medium
38049,16,Female,Europe,Sports,0.0,0,Easy,1,84.0,6,0,
38050,30,Male,Other,Action,22.06,0,Medium,14,129.3,54,32,High
38051,47,Female,Other,RPG,0.0,0,Easy,1,105.0,14,0,
38052,29,Female,Other,Sports,23.86,0,Medium,12,67.7,39,21,Medium
38053,36,Male,Europe,Sports,22.11,1,Medium,9,84.8,34,25,Medium
38054,22,Female,Other,Sports,16.18,1,Easy,6,113.9,15,21,Medium
38055,36,Male,USA,RPG,14.34,0,Medium,10,121.9,36,16,Medium
38056,27,Male,Other,RPG,10.02,0,Medium,13,137.2,31,10,Medium
38057,30,Female,USA,Strategy,2.75,0,Easy,1,85.8,7,0,Low
38058,30,Female,USA,Strategy,18.68,1,Easy,9,59.3,1,18,Medium
38059,32,Male,Other,Action,8.36,0,Easy,4,65.4,21,12,Low
38060,49,Male,Asia,Strategy,21.12,0,Medium,7,96.0,31,13,Medium
38061,29,Female,Asia,Sports,24.99,1,Medium,10,77.2,44,21,Medium
38062,20,Male,Asia,RPG,23.59,1,Medium,9,87.8,38,21,High
38063,45,Male,USA,RPG,12.14,0,Easy,4,87.0,29,8,Medium
38064,19,Male,Asia,RPG,35.9,1,Hard,18,78.3,68,36,High
38065,30,Male,Asia,RPG,9.39,0,Easy,3,103.7,19,12,Low
38066,25,Male,Other,Action,12.34,1,Easy,6,144.5,17,14,Low
38067,17,Male,Europe,Strategy,28.19,0,Medium,17,124.1,51,27,High
38068,39,Male,USA,RPG,14.74,1,Medium,10,115.2,35,20,Medium
38069,43,Female,Europe,Action,20.21,0,Medium,9,128.8,52,27,Medium
38070,37,Male,USA,Sports,12.7,0,Medium,7,142.0,43,19,Medium
38071,47,Female,USA,Strategy,27.82,0,Medium,7,110.5,43,20,Medium
38072,46,Male,Asia,Action,32.45,0,Medium,15,126.7,44,30,Medium
38073,34,Female,Other,RPG,27.94,1,Medium,13,121.0,56,33,High
38074,36,Male,Europe,RPG,15.79,0,Easy,8,119.5,24,11,Medium
38075,18,Female,Europe,RPG,6.05,0,Easy,13,86.4,16,10,Medium
38076,21,Female,Asia,Sports,17.9,1,Medium,20,150.2,37,29,High
38077,47,Female,Europe,Strategy,20.16,0,Medium,9,94.3,33,24,Medium
38078,17,Female,Europe,RPG,11.76,0,Medium,6,70.2,34,18,Low
38079,39,Male,USA,Strategy,12.6,0,Easy,5,112.0,23,11,Low
38080,42,Male,Other,Sports,14.75,1,Easy,5,109.1,26,24,Low
38081,24,Male,Other,Action,10.37,1,Easy,7,81.0,9,14,Low
38082,28,Male,Europe,Strategy,37.0,0,Medium,17,94.3,45,36,High
38083,29,Female,Europe,Action,5.55,0,Easy,1,56.8,23,2,Low
38084,26,Male,USA,Strategy,23.55,1,Medium,13,129.2,40,26,Medium
38085,29,Male,Asia,RPG,9.96,0,Easy,3,109.6,24,13,Low
38086,31,Male,USA,RPG,43.93,1,Hard,20,138.2,80,45,High
38087,25,Male,Asia,Action,27.88,0,Medium,12,111.0,34,32,Medium
38088,35,Female,Asia,Strategy,8.21,0,Easy,5,103.4,13,10,Low
38089,31,Male,USA,Sports,20.56,1,Medium,4,125.7,45,21,Medium
38090,49,Male,Other,Strategy,20.76,0,Medium,13,109.4,43,17,Medium
38091,31,Female,USA,Action,22.44,1,Medium,10,97.9,38,20,Medium
38092,29,Female,Asia,Strategy,17.65,1,Easy,9,132.7,29,17,Medium
38093,43,Male,Other,Strategy,18.72,0,Medium,5,93.6,30,19,Medium
38094,33,Female,Other,Action,14.28,1,Medium,7,99.1,33,15,Medium
38095,41,Male,USA,Action,13.64,0,Medium,9,87.6,54,24,Medium
38096,22,Male,Other,Action,33.17,1,Medium,7,87.5,46,26,High
38097,49,Male,Other,Strategy,26.06,0,Hard,23,111.0,65,37,High
38098,22,Male,USA,Action,11.26,1,Easy,15,140.2,9,10,High
38099,48,Female,Europe,Action,12.56,0,Easy,5,150.0,9,6,Low
38100,36,Female,Other,Sports,35.67,1,Medium,16,72.5,48,32,High
38101,43,Female,USA,Sports,21.18,0,Medium,13,97.8,57,33,Medium
38102,47,Female,USA,Sports,25.95,1,Easy,11,95.4,26,30,Medium
38103,31,Male,Europe,Action,5.86,1,Easy,3,112.7,6,18,Low
38104,25,Female,Other,Action,22.09,0,Medium,9,103.8,34,20,Medium
38105,38,Female,Asia,Sports,16.82,0,Medium,6,105.3,34,10,Medium
38106,30,Male,Asia,RPG,31.46,1,Medium,15,127.4,56,37,High
38107,21,Male,Other,RPG,39.39,0,Hard,21,107.2,65,40,High
38108,48,Female,Other,Sports,22.43,1,Medium,13,118.1,35,26,Medium
38109,27,Male,USA,Sports,30.43,1,Medium,14,101.2,38,28,Medium
38110,46,Male,USA,RPG,17.61,0,Easy,9,136.6,26,11,Medium
38111,25,Male,Asia,Sports,22.44,1,Medium,18,92.3,56,27,Medium
38112,49,Female,Other,Action,12.63,0,Medium,5,104.3,34,10,Medium
38113,25,Female,USA,Sports,17.97,1,Medium,10,83.8,40,17,Medium
38114,26,Female,Asia,Strategy,14.4,1,Easy,12,83.7,7,17,Medium
38115,29,Male,Asia,RPG,12.12,0,Easy,14,89.8,24,17,Medium
38116,18,Female,Europe,Action,29.58,1,Medium,14,122.3,42,25,Medium
38117,48,Male,Other,RPG,16.46,0,Medium,7,108.5,38,17,Medium
38118,22,Female,Europe,Sports,38.5,1,Medium,20,137.1,56,42,High
38119,19,Male,USA,RPG,17.43,0,Easy,6,107.1,23,21,Medium
38120,25,Male,USA,Sports,21.48,0,Easy,7,131.0,29,18,Medium
38121,30,Female,Asia,Action,0.0,0,Easy,1,67.3,1,2,
38122,31,Female,USA,Action,18.24,0,Medium,14,115.0,41,17,Medium
38123,19,Female,Europe,RPG,0.0,0,Easy,1,126.6,4,13,
38124,19,Female,Other,Action,20.99,0,Medium,5,111.1,35,12,Medium
38125,42,Male,Asia,RPG,7.89,0,Easy,6,114.5,8,2,Medium
38126,37,Female,Asia,RPG,11.01,0,Easy,4,137.8,28,10,Low
38127,37,Male,USA,RPG,15.8,1,Easy,8,72.7,17,13,Medium
38128,32,Male,Asia,RPG,46.26,1,Hard,16,154.3,72,54,High
38129,49,Female,Asia,Strategy,24.95,1,Medium,10,123.6,59,23,Medium
38130,47,Male,Other,Strategy,10.62,0,Medium,8,88.4,32,12,Medium
38131,21,Female,Asia,Sports,40.97,0,Hard,25,144.2,91,51,High
38132,48,Female,Other,Action,11.7,0,Easy,8,85.1,26,8,Medium
38133,23,Female,Europe,Strategy,11.9,1,Easy,17,130.3,22,16,High
38134,20,Male,Asia,Strategy,5.68,1,Easy,4,64.8,22,0,Low
38135,20,Female,Europe,Action,25.63,1,Medium,8,75.4,35,24,Medium
38136,25,Female,Other,RPG,8.43,0,Medium,6,97.9,38,19,Low
38137,22,Male,Asia,Strategy,20.87,1,Medium,16,125.1,53,23,High
38138,27,Female,USA,Strategy,10.6,0,Easy,6,89.9,19,18,Medium
38139,45,Female,USA,Strategy,10.09,0,Easy,3,72.7,8,17,Low
38140,40,Male,Asia,Strategy,32.67,1,Hard,12,80.4,74,30,Medium
38141,43,Female,Other,RPG,10.12,0,Easy,12,52.4,19,12,Medium
38142,28,Male,USA,Action,34.22,0,Medium,17,146.3,42,39,High
38143,37,Male,Europe,Strategy,15.03,0,Medium,9,100.8,33,20,Medium
38144,33,Male,Other,Strategy,22.89,1,Medium,13,128.2,50,13,Medium
38145,42,Male,Other,Strategy,32.61,0,Hard,16,74.5,75,39,Medium
38146,23,Male,Asia,Strategy,20.12,0,Medium,8,67.6,46,17,Medium
38147,21,Male,Europe,Action,22.83,0,Medium,11,60.4,52,25,Medium
38148,26,Male,Other,RPG,9.41,0,Easy,5,96.7,19,12,Medium
38149,44,Male,Asia,Sports,13.39,1,Easy,6,109.7,2,13,Medium
38150,20,Male,Europe,Action,12.83,0,Easy,7,93.3,17,13,Low
38151,22,Female,Other,Strategy,31.17,1,Hard,16,88.1,65,35,Medium
38152,37,Female,USA,Sports,10.16,0,Easy,9,105.1,19,5,Medium
38153,19,Female,Europe,Strategy,21.3,0,Medium,8,105.0,42,18,Medium
38154,47,Male,Other,Action,13.9,0,Easy,8,106.9,21,7,Low
38155,34,Male,Europe,RPG,16.17,1,Easy,6,68.9,8,14,Low
38156,48,Male,USA,Sports,18.22,0,Easy,12,105.9,15,22,Medium
38157,16,Female,Other,Sports,32.83,0,Hard,7,114.8,70,25,Medium
38158,23,Female,USA,RPG,22.55,1,Medium,10,115.7,36,28,High
38159,47,Female,Asia,RPG,7.57,0,Easy,8,96.5,5,13,Low
38160,45,Male,Asia,Sports,6.99,1,Easy,5,89.6,9,0,Low
38161,43,Male,Other,Sports,23.41,1,Medium,13,111.4,42,30,High
38162,47,Female,Other,Sports,9.51,0,Easy,4,112.6,20,1,Low
38163,40,Female,Europe,Sports,32.13,0,Hard,11,118.1,63,30,High
38164,49,Male,Other,RPG,1.41,0,Easy,1,82.6,27,0,Low
38165,48,Female,Asia,Action,29.32,1,Medium,11,97.6,55,31,Medium
38166,28,Female,Other,Action,18.1,0,Easy,8,115.5,20,18,Medium
38167,40,Male,Europe,RPG,23.76,0,Medium,12,103.3,30,23,Medium
38168,25,Female,Asia,Action,16.05,1,Medium,12,145.4,35,12,Medium
38169,46,Male,Other,Action,20.43,1,Medium,14,107.8,31,39,High
38170,26,Male,USA,Strategy,29.54,0,Medium,10,91.4,45,36,Medium
38171,40,Male,USA,Action,25.31,0,Medium,15,131.2,44,28,High
38172,49,Female,USA,Sports,28.6,0,Medium,15,130.1,41,39,High
